target_id	length	eff_length	est_counts	tpm
NM_001278531|ERMARD|170181619|170181682|170181682|170181609|55.14|2(+)	63	10.4635	0	0
NM_024896|ERMP1|5787034|5787102|5787034|5787143|58.88|2(-)	68	10.478	44	36.5139
NM_024896|ERMP1|5785208|5787034|5785208|5787143|71.96|3(-)	1826	1617.87	12514	67.2572
NM_024896|ERMP1|5784572|5785208|5784572|5787143|97.2|4(-)	636	382.462	1878	42.6965
NM_024896|ERMP1|5784545|5784572|5784545|5787143|61.68|5(-)	27	16.25	0	0
NM_014584|ERO1A|53110076|53110126|53110076|53110287|30.84|2(-)	50	9.83168	0	0
NM_014584|ERO1A|53110019|53110076|53110019|53110287|89.72|3(-)	57	10.0394	0	0
NM_014584|ERO1A|53109926|53110019|53109926|53110287|48.6|4(-)	93	11.771	0	0
NM_014584|ERO1A|53109486|53109926|53109486|53110287|60.75|5(-)	440	159.406	105	5.72757
NM_014584|ERO1A|53109176|53109486|53109176|53110287|45.79|6(-)	310	171.308	151	7.66453
NM_014584|ERO1A|53108605|53109176|53108605|53110287|93.46|7(-)	571	404.206	734.854	15.8083
NM_014584|ERO1A|53106778|53108605|53106778|53110287|95.33|8(-)	1827	1801.74	1848	8.91857
NM_014584|ERO1A|53106633|53106778|53106633|53110287|85.98|9(-)	145	30.8883	25	7.0377
NM_019891|ERO1B|236378855|236379360|236378855|236381815|53.27|2(-)	505	265.691	90	2.94544
NM_001034025|ERP29|112460789|112461054|112461054|112459971|59.81|2(+)	265	127.892	10	0.679893
NM_015051|ERP44|102744762|102744814|102744762|102744893|93.46|2(-)	52	10.3305	0	0
NM_015051|ERP44|102744651|102744762|102744651|102744893|31.78|3(-)	111	15.8368	1	0.549056
NM_015051|ERP44|102744420|102744651|102744420|102744893|98.13|4(-)	231	96.3595	126	11.37
NM_015051|ERP44|102743596|102744420|102743596|102744893|57.94|5(-)	824	558.918	329	5.11838
NM_015051|ERP44|102740970|102743596|102740970|102744893|74.77|6(-)	2626	1902.98	331	1.51244
NM_018948|ERRFI1|8072269|8072294|8072269|8073269|54.21|2(-)	25	16.2857	0	0
NM_018948|ERRFI1|8071787|8072269|8071787|8073269|84.11|3(-)	482	216.767	639	25.6326
NM_001348050|ERV3-1-ZNF117|64435100|64437105|64435100|64438496|30.84|2(-)	2005	1204.35	245.099	1.7696
NM_001348050|ERV3-1-ZNF117|64434945|64435100|64434945|64438496|81.31|3(-)	155	36.8215	4	0.944592
NM_052911|ESCO1|19109242|19109278|19109242|19110303|95.33|2(-)	36	12.45	0	0
NM_052911|ESCO1|19109153|19109242|19109153|19110303|30.84|3(-)	89	11.3753	0	0
NM_052911|ESCO1|19109005|19109153|19109005|19110303|41.12|4(-)	148	32.575	1	0.266932
NM_001017420|ESCO2|27662425|27664991|27664991|27660955|59.81|2(+)	2566	2188.7	624.121	2.47952
NM_001276380|ESF1|13694972|13695389|13694972|13695520|56.07|2(-)	417	154.205	20	1.12776
NM_001276380|ESF1|13694561|13694972|13694561|13695520|33.64|3(-)	411	218.177	5	0.199272
NM_001276380|ESF1|13690967|13694561|13690967|13695520|74.77|4(-)	3594	3029.12	360.373	1.03448
NM_031475|ESPN|6520459|6520518|6520518|6520206|39.25|2(+)	59	10.6282	1	0.818135
NM_031475|ESPN|6520518|6520990|6520990|6520206|56.07|3(+)	472	440.953	489	9.64276
NM_001122825|ESRP1|95718671|95719694|95719694|95718159|40.19|2(+)	1023	627.742	2343	32.4546
NM_024939|ESRP2|68263109|68263318|68263109|68264128|40.19|2(-)	209	77.1503	467	52.6338
NM_024939|ESRP2|68263037|68263109|68263037|68264128|36.45|3(-)	72	10.3029	0	0
NM_024939|ESRP2|68262941|68263037|68262941|68264128|54.21|4(-)	96	12.237	0	0
NM_024939|ESRP2|68259871|68262941|68259871|68264128|46.73|5(-)	3070	2799.29	3314.27	10.2949
NM_024939|ESRP2|68259804|68259871|68259804|68264128|32.71|6(-)	67	10.2954	0	0
NM_001184796|ESYT1|56538022|56538455|56538455|56537646|100|2(+)	433	300.381	3500	101.317
NM_020728|ESYT2|158526442|158526744|158526442|158526897|78.5|2(-)	302	163.517	1655	88.0077
NM_020728|ESYT2|158526302|158526442|158526302|158526897|65.42|3(-)	140	28.1379	5	1.54512
NM_020728|ESYT2|158526172|158526302|158526172|158526897|38.32|4(-)	130	23.2184	21	7.86452
NM_020728|ESYT2|158526139|158526172|158526139|158526897|82.24|5(-)	33	16.4167	0	0
NM_020728|ESYT2|158525152|158526139|158525152|158526897|55.14|6(-)	987	783.425	3600	39.9567
NM_020728|ESYT2|158523688|158525152|158523688|158526897|97.2|7(-)	1464	1271.5	4289.4	29.3336
NM_019002|ETAA1|67637327|67637540|67637540|67637170|70.09|2(+)	213	80.575	0	0
NM_019002|ETAA1|67637540|67637677|67637677|67637170|84.11|3(+)	137	26.6109	0	0
NM_019002|ETAA1|67637677|67638971|67638971|67637170|42.99|4(+)	1294	847.907	84	0.861422
NM_001256302|ETF1|137843533|137843597|137843533|137843993|69.16|2(-)	64	10.4066	19	15.8756
NM_001256302|ETF1|137843476|137843533|137843476|137843993|100|3(-)	57	10.0394	22	19.0546
NM_001256302|ETF1|137843121|137843476|137843121|137843993|95.33|4(-)	355	197.39	3564	157
NM_001256302|ETF1|137842981|137843121|137842981|137843993|89.72|5(-)	140	28.1379	261	80.6555
NM_001256302|ETF1|137841784|137842981|137841784|137843993|100|6(-)	1197	964.199	5137	46.3263
NM_000126|ETFA|76508703|76508742|76508703|76508899|52.34|2(-)	39	11.2414	13	10.0556
NM_000126|ETFA|76508638|76508703|76508638|76508899|100|3(-)	65	10.2815	1	0.845721
NM_000126|ETFA|76508601|76508638|76508601|76508899|38.32|4(-)	37	11.8261	0	0
NM_000126|ETFA|76507694|76508601|76507694|76508899|66.36|5(-)	907	731.031	114	1.35598
NM_000126|ETFA|76486883|76507694|76486883|76508899|41.12|6(-)	20811	23629.2	257.99	0.0949378
NM_001135863|ETFBKMT|31821306|31822016|31822016|31820924|57.01|2(+)	710	624.45	259.234	3.60977
NM_001135863|ETFBKMT|31822016|31824509|31824509|31820924|42.06|3(+)	2493	2182.16	529.65	2.11051
NM_001281737|ETFDH|159629624|159629819|159629819|159629679|79.44|2(+)	195	65.7681	176	23.2693
NM_001281737|ETFDH|159629819|159631908|159631908|159629679|43.93|3(+)	2089	1410.74	238.722	1.4714
NM_018638|ETNK1|22838157|22838206|22838206|22837888|65.42|2(+)	49	9.5914	0	0
NM_018638|ETNK1|22838206|22838323|22838323|22837888|36.45|3(+)	117	17.8477	7	3.41037
NM_018638|ETNK1|22838323|22838646|22838646|22837888|94.39|4(+)	323	184.055	165	7.79512
NM_018638|ETNK1|22838646|22842321|22842321|22837888|66.36|5(+)	3675	2589.98	3546.31	11.906
NM_018638|ETNK1|22842321|22843597|22843597|22837888|100|6(+)	1276	742.511	721	8.44341
NM_001143820|ETS1|128331389|128331645|128331389|128332255|45.79|2(-)	256	119.405	0	0
NM_001143820|ETS1|128328660|128331389|128328660|128332255|50.47|3(-)	2729	2221.17	7.03197	0.0275283
NM_001256295|ETS2|40195377|40195658|40195658|40194813|34.58|2(+)	281	145.365	16	0.957075
NM_001256295|ETS2|40195658|40195725|40195725|40194813|85.98|3(+)	67	10.2954	0	0
NM_001256295|ETS2|40195725|40196826|40196826|40194813|78.5|4(+)	1101	870.877	52	0.519196
NM_001256295|ETS2|40196826|40196879|40196879|40194813|80.37|5(+)	53	10.1654	0	0
NM_004454|ETV5|185763432|185764103|185763432|185766427|57.94|2(-)	671	530.961	0	0
NM_001987|ETV6|12044560|12046681|12046681|12043980|35.51|2(+)	2121	1898.71	355	1.62575
NM_001306090|EVC|5816032|5823847|5823847|5812764|71.96|2(+)	7815	8696.5	495.948	0.49588
NM_001306090|EVC|5823847|5824751|5824751|5812764|84.11|3(+)	904	745.229	93	1.08512
NM_001306090|EVC|5824751|5830739|5830739|5812764|57.01|4(+)	5988	6517.77	2	0.00266819
NM_001306090|EVC|5830739|5830784|5830784|5812764|74.77|5(+)	45	11.0377	0	0
NM_001330221|EVL|100610281|100610573|100610573|100610075|99.07|2(+)	292	201.841	335	14.4318
NM_001163285|EWSR1|29696326|29696483|29696483|29696151|57.94|2(+)	157	38.0919	394	89.939
NM_001163285|EWSR1|29696483|29696515|29696515|29696151|55.14|3(+)	32	15.4167	0	0
NM_001193360|EXD2|69708167|69709075|69709075|69707817|91.59|2(+)	908	733.507	1244	14.7469
NM_001193360|EXD2|69709075|69710346|69710346|69707817|56.07|3(+)	1271	1010.47	215	1.85013
NM_001319224|EXO1|242053048|242053191|242053191|242052902|32.71|2(+)	143	29.738	4	1.16959
NM_001319224|EXO1|242053191|242053253|242053253|242052902|71.03|3(+)	62	10.3028	0	0
NM_001319224|EXO1|242053253|242053351|242053351|242052902|32.71|4(+)	98	12.6102	11	7.58502
NM_001319224|EXO1|242053351|242053949|242053949|242052902|60.75|5(+)	598	282.323	153	4.71227
NM_001346946|EXO5|40981710|40983397|40983397|40981338|57.01|2(+)	1687	1300.08	215.67	1.44247
NM_001024924|EXOC1|56771179|56771252|56771252|56770661|38.32|2(+)	73	10.3455	0	0
NM_018303|EXOC2|486102|486568|486102|486670|95.33|2(-)	466	293.72	597	17.6736
NM_018303|EXOC2|485154|486102|485154|486670|98.13|3(-)	948	820.2	757	8.0253
NM_018303|EXOC2|483566|485154|483566|486670|44.86|4(-)	1588	1280.01	6	0.0407589
NM_021807|EXOC4|133749824|133750514|133750514|133749281|97.2|2(+)	690	569.317	1901	29.0344
NM_006544|EXOC5|57673310|57674912|57673310|57675326|91.59|2(-)	1602	1017.98	2672	22.8234
NM_006544|EXOC5|57671413|57673310|57671413|57675326|47.66|3(-)	1897	1230.18	840	5.93741
NM_006544|EXOC5|57671295|57671413|57671295|57675326|95.33|4(-)	118	18.1885	0	0
NM_006544|EXOC5|57670506|57671295|57670506|57675326|71.96|5(-)	789	451.149	158	3.04524
NM_006544|EXOC5|57669194|57670506|57669194|57675326|33.64|6(-)	1312	827.494	177	1.85992
NM_006544|EXOC5|57667225|57669194|57667225|57675326|77.57|7(-)	1969	1668.19	147.434	0.76849
NM_001013839|EXOC7|74078891|74079658|74078891|74079728|38.32|2(-)	767	748.808	3804	44.1728
NM_001013839|EXOC7|74078579|74078891|74078579|74079728|33.64|3(-)	312	211.698	1194	49.0426
NM_001013839|EXOC7|74078477|74078579|74078477|74079728|98.13|4(-)	102	13.4665	241	155.614
NM_001013839|EXOC7|74077407|74078477|74077407|74079728|90.65|5(-)	1070	1192.45	3973	28.971
NM_001013839|EXOC7|74077086|74077407|74077086|74079728|100|6(-)	321	165.755	1713	89.8619
NM_175876|EXOC8|231468804|231470336|231468804|231471313|53.27|2(-)	1532	1085.28	2788	22.3377
NM_175876|EXOC8|231468494|231468804|231468494|231471313|79.44|3(-)	310	171.308	344	17.4609
NM_175876|EXOC8|231464487|231468494|231464487|231471313|64.49|4(-)	4007	3419.91	724.687	1.84255
NM_001145464|EXOG|38566616|38567794|38567794|38565853|76.64|2(+)	1178	1001.04	156.906	1.36292
NM_001145464|EXOG|38567794|38572799|38572799|38565853|42.06|3(+)	5005	5136.46	62.3042	0.105472
NM_001145464|EXOG|38572799|38582919|38582919|38565853|72.9|4(+)	10120	10718.4	167.632	0.135991
NM_001318362|EXOSC1|99195902|99195998|99195902|99196201|99.07|2(-)	96	12.237	3	2.13172
NM_001282708|EXOSC2|133579475|133579549|133579549|133579161|90.65|2(+)	74	10.3279	96	80.825
NM_001282708|EXOSC2|133579549|133579643|133579643|133579161|89.72|3(+)	94	11.9296	85	61.9552
NM_001282708|EXOSC2|133579643|133579961|133579961|133579161|92.52|4(+)	318	167.937	498.65	25.8187
NM_001282708|EXOSC2|133579961|133580090|133580090|133579161|64.49|5(+)	129	22.7646	146	55.7671
NM_001282708|EXOSC2|133580090|133580147|133580147|133579161|63.55|6(+)	57	10.0394	10	8.66118
NM_001282708|EXOSC2|133580147|133580245|133580245|133579161|92.52|7(+)	98	12.6102	36	24.8237
NM_001282708|EXOSC2|133580245|133580279|133580279|133579161|34.58|8(+)	34	14.1333	2	1.23047
NM_001282708|EXOSC2|133580279|133581595|133581595|133579161|49.53|9(+)	1316	1233.41	1122.58	7.91392
NM_001282708|EXOSC2|133581595|133581788|133581788|133579161|86.92|10(+)	193	64.1382	177	23.9962
NM_001282708|EXOSC2|133581788|133581833|133581833|133579161|91.59|11(+)	45	11.0377	0	0
NM_001282708|EXOSC2|133581833|133582996|133582996|133579161|93.46|12(+)	1163	1046.02	1119.8	9.30863
NM_001282708|EXOSC2|133582996|133584955|133584955|133579161|76.64|13(+)	1959	1877.57	398.581	1.84589
NM_001002269|EXOSC3|37780238|37780453|37780238|37780856|36.45|2(-)	215	82.2979	33	3.48667
NM_001002269|EXOSC3|37779955|37780238|37779955|37780856|59.81|3(-)	283	145.13	4	0.239655
NM_001002269|EXOSC3|37779715|37779955|37779715|37780856|47.66|4(-)	240	104.521	38	3.16129
NM_001002269|EXOSC3|37779389|37779715|37779389|37780856|57.01|5(-)	326	211.404	74.8949	3.08052
NM_001002269|EXOSC3|37774493|37779389|37774493|37780856|81.31|6(-)	4896	4509.32	913.973	1.76241
NM_001002269|EXOSC3|37771513|37774493|37771513|37780856|80.37|7(-)	2980	2711.48	252.881	0.81095
NM_058219|EXOSC6|70284134|70284183|70284134|70284984|100|2(-)	49	9.5914	3	2.71972
NM_058219|EXOSC6|70284035|70284134|70284035|70284984|75.7|3(-)	99	12.7769	8	5.44438
NM_058219|EXOSC6|70281554|70284035|70281554|70284984|78.5|4(-)	2481	2090.43	1419.25	5.90349
NM_058219|EXOSC6|70281404|70281554|70281404|70284984|44.86|5(-)	150	33.7439	6	1.54611
NM_058219|EXOSC6|70280681|70281404|70280681|70284984|57.01|6(-)	723	493.701	184.123	3.24286
NM_015004|EXOSC7|45054160|45054695|45054695|45052831|31.78|2(+)	535	301.178	25	0.721775
NM_015004|EXOSC7|45054695|45056421|45056421|45052831|32.71|3(+)	1726	1610.91	71.9782	0.388521
NM_181503|EXOSC8|37583457|37583538|37583538|37583436|100|2(+)	81	10.5544	0	0
NM_001034194|EXOSC9|122738064|122738176|122738176|122738011|87.85|2(+)	112	16.1256	0	0
NM_000127|EXT1|118811602|118811675|118811602|118811950|99.07|2(-)	73	10.3455	2	1.68099
NM_000401|EXT2|44266022|44266481|44266481|44265837|96.26|2(+)	459	299.709	2021	58.6343
NM_000401|EXT2|44266481|44266975|44266975|44265837|53.27|3(+)	494	320.886	411	11.1372
NM_000401|EXT2|44266975|44273342|44273342|44265837|55.14|4(+)	6367	6279.92	2083.38	2.88469
NM_000401|EXT2|44273342|44273512|44273512|44265837|68.22|5(+)	170	46.7468	14	2.60412
NM_001282561|EYA3|28296855|28300464|28296855|28300976|57.01|2(-)	3609	3830.65	2249.13	5.10537
NM_001301012|EYA4|133850810|133853258|133853258|133849943|59.81|2(+)	2448	1864.25	4	0.0186569
NM_001301012|EYA4|133853258|133862312|133862312|133849943|34.58|3(+)	9054	7713.33	36.1952	0.0408032
NM_001321079|EZH1|40852293|40852334|40852293|40854549|91.59|2(-)	41	10.6757	0	0
NM_001111077|EZR|159187553|159187588|159187553|159187945|71.03|2(-)	35	13.4706	10	6.45503
NM_001111077|EZR|159187162|159187553|159187162|159187945|66.36|3(-)	391	251.369	2539	87.8285
NM_001111077|EZR|159186780|159187162|159186780|159187945|100|4(-)	382	290.634	3594	107.527
NM_001348091|F11R|160968008|160968072|160968008|160968660|39.25|2(-)	64	10.4066	270	225.601
NM_001348091|F11R|160967485|160968008|160967485|160968660|77.57|3(-)	523	371.589	6939	162.375
NM_001348091|F11R|160966599|160967485|160966599|160968660|44.86|4(-)	886	737.212	13560	159.938
NM_001348091|F11R|160965984|160966599|160965984|160968660|75.7|5(-)	615	451.558	7181.63	138.291
NM_001348091|F11R|160965676|160965984|160965676|160968660|77.57|6(-)	308	169.371	227	11.6539
NM_001348091|F11R|160965032|160965676|160965032|160968660|49.53|7(-)	644	555.846	348.256	5.44791
NM_001348091|F11R|160955502|160965032|160955502|160968660|61.68|8(-)	9530	8906.74	2056.57	2.00775
NM_001311313|F2R|76030566|76031595|76031595|76029328|93.46|2(+)	1029	623.926	24.3292	0.339063
NM_001178096|F3|94994781|94994872|94994781|94996026|54.21|2(-)	91	11.5349	0	0
NM_001178096|F3|94994729|94994781|94994729|94996026|47.66|3(-)	52	10.3305	0	0
NM_001441|FAAH|46879517|46881426|46881426|46879247|38.32|2(+)	1909	2242.79	220.473	0.854775
NM_001146310|FAAP20|2115916|2116401|2115916|2116716|81.31|2(-)	485	436.857	39	0.776266
NM_001300978|FAAP24|33468401|33469631|33469631|33467588|38.32|2(+)	1230	948.551	233.288	2.13854
NM_001320996|FABP3|31838472|31838503|31838472|31838732|41.12|2(-)	31	14.4167	0	0
NM_001320996|FABP3|31838309|31838472|31838309|31838732|36.45|3(-)	163	41.9626	0	0
NM_003824|FADD|70053407|70053496|70053496|70052579|97.2|2(+)	89	11.3753	30	22.9322
NM_003824|FADD|70053496|70056319|70056319|70052579|42.99|3(+)	2823	3219.47	133.233	0.359843
NM_013402|FADS1|61569310|61569745|61569310|61569882|31.78|2(-)	435	275.65	1276.88	40.2788
NM_013402|FADS1|61568722|61569310|61568722|61569882|42.06|3(-)	588	476.494	1767	32.2451
NM_013402|FADS1|61567097|61568722|61567097|61569882|98.13|4(-)	1625	1353.64	5323.42	34.1957
NM_013402|FADS1|61565326|61567097|61565326|61569882|41.12|5(-)	1771	1607.36	549.866	2.97459
NM_013402|FADS1|61564200|61565326|61564200|61569882|59.81|6(-)	1126	947.003	167	1.53338
NM_013402|FADS1|61561639|61564200|61561639|61569882|48.6|7(-)	2561	2703.18	297.012	0.9554
NM_007051|FAF1|50906601|50906946|50906601|50907111|51.4|2(-)	345	188.232	93	4.29609
NM_007051|FAF1|50905971|50906601|50905971|50907111|42.06|3(-)	630	441.734	121	2.38182
NM_007051|FAF1|50905145|50905971|50905145|50907111|71.03|4(-)	826	821.183	116	1.2283
NM_007051|FAF1|50905111|50905145|50905111|50907111|76.64|5(-)	34	14.1333	1	0.615234
NM_014613|FAF2|175934638|175937075|175937075|175933951|85.98|2(+)	2437	2366.12	6005	22.0679
NM_000137|FAH|80478691|80478926|80478926|80478551|59.81|2(+)	235	99.9658	21	1.82664
NM_001035254|FAM102A|130703160|130704163|130703160|130705470|92.52|2(-)	1003	987.015	5203	45.8369
NM_001035254|FAM102A|130702861|130703160|130702861|130705470|98.13|3(-)	299	186.677	433	20.1689
NM_031452|FAM103A1|83659426|83659706|83659706|83658819|36.45|2(+)	280	142.248	81	4.95134
NM_031452|FAM103A1|83659706|83659788|83659788|83658819|39.25|3(+)	82	10.7294	0	0
NM_001098832|FAM104A|71205259|71205569|71205259|71205667|97.2|2(-)	310	171.308	2293	116.389
NM_001098832|FAM104A|71203936|71205259|71203936|71205667|93.46|3(-)	1323	1065.58	9959	81.2674
NM_001098832|FAM104A|71203504|71203936|71203504|71205667|95.33|4(-)	432	269.009	2718	87.8552
NM_001098832|FAM104A|71199106|71203504|71199106|71205667|59.81|5(-)	4398	4358.49	1214.25	2.42246
NM_001098832|FAM104A|71192148|71199106|71192148|71205667|47.66|6(-)	6958	7402.13	1948.96	2.28945
NM_001098832|FAM104A|71191299|71192148|71191299|71205667|68.22|7(-)	849	771.608	105.849	1.19283
NM_019018|FAM105A|14611206|14612013|14612013|14610423|57.01|2(+)	807	532.583	2243	36.6207
NM_019018|FAM105A|14612013|14612829|14612829|14610423|43.93|3(+)	816	570.083	1524	23.2451
NM_019018|FAM105A|14612829|14614195|14614195|14610423|31.78|4(+)	1366	1122.53	2120.48	16.4255
NM_019018|FAM105A|14614195|14615116|14615116|14610423|42.99|5(+)	921	672.84	709	9.16262
NM_019018|FAM105A|14615116|14615679|14615679|14610423|68.22|6(+)	563	435.665	644	12.8534
NM_001282695|FAM107B|14560611|14561512|14560611|14563188|68.22|2(-)	901	671.188	1497	19.3938
NM_001282695|FAM107B|14560564|14560611|14560564|14563188|88.79|3(-)	47	10.0986	0	0
NM_001177996|FAM109A|111798483|111799018|111798483|111800481|99.07|2(-)	535	576.747	438	6.6035
NM_001042353|FAM110A|826592|826920|826920|826335|94.39|2(+)	328	254.702	758	25.8775
NM_147189|FAM110B|59060259|59060420|59060420|59059902|34.58|2(+)	161	40.6502	19	4.06421
NM_147189|FAM110B|59060420|59061343|59061343|59059902|51.4|3(+)	923	688.383	155	1.95788
NM_001077710|FAM110C|38814|41220|38814|41607|48.6|2(-)	2406	1815.42	1881	9.00943
NM_001142703|FAM111B|58894888|58895853|58895853|58893775|35.51|2(+)	965	773.842	182	2.04505
NM_001330764|FAM114A1|38946556|38947360|38947360|38945178|71.96|2(+)	804	582.024	283	4.22796
NM_001317993|FAM114A2|153371325|153372059|153371325|153372535|85.98|2(-)	734	515.831	279	4.70307
NM_001317993|FAM114A2|153369713|153371325|153369713|153372535|50.47|3(-)	1612	1107.74	135	1.05969
NM_001317993|FAM114A2|153369688|153369713|153369688|153372535|73.83|4(-)	25	16.2857	0	0
NM_001104595|FAM118A|45736640|45737006|45737006|45736286|49.53|2(+)	366	256.697	155.608	5.27103
NM_001104595|FAM118A|45737006|45737836|45737836|45736286|80.37|3(+)	830	679.036	371	4.75079
NM_001104595|FAM118A|45737836|45738272|45738272|45736286|38.32|4(+)	436	250.497	7	0.242986
NM_001330446|FAM118B|126132461|126132551|126132551|126132028|95.33|2(+)	90	11.4489	0	0
NM_001330446|FAM118B|126132551|126132827|126132827|126132028|86.92|3(+)	276	138.405	82	5.15168
NM_001330446|FAM118B|126132827|126132882|126132882|126132028|70.09|4(+)	55	10.3312	0	0
NM_001330446|FAM118B|126132882|126137516|126137516|126132028|69.16|5(+)	4634	4749.19	245	0.448572
NM_001322224|FAM120AOS|96208645|96208782|96208645|96209892|49.53|2(-)	137	26.6109	9	2.94082
NM_001322224|FAM120AOS|96205599|96208645|96205599|96209892|42.06|3(-)	3046	2591.06	602.476	2.02185
NM_001322224|FAM120AOS|96205552|96205599|96205552|96209892|59.81|4(-)	47	10.0986	0	0
NM_138333|FAM122A|71396235|71396300|71396300|71395944|43.93|2(+)	65	10.2815	0	0
NM_138333|FAM122A|71396300|71396331|71396331|71395944|63.55|3(+)	31	14.4167	0	0
NM_138333|FAM122A|71396331|71396432|71396432|71395944|49.53|4(+)	101	13.2471	0	0
NM_138333|FAM122A|71396432|71398518|71398518|71395944|55.14|5(+)	2086	1784.42	401	1.95403
NM_001166599|FAM122B|133903600|133903900|133903600|133906168|97.2|2(-)	300	161.575	7	0.376711
NM_001242312|FAM124A|51855622|51858375|51858375|51855392|71.03|2(+)	2753	2560.83	42.1063	0.142972
NM_032581|FAM126A|22984184|22984909|22984184|22985207|57.94|2(-)	725	458.112	574	10.8949
NM_032581|FAM126A|22983935|22984184|22983935|22985207|75.7|3(-)	249	112.88	22	1.69469
NM_032581|FAM126A|22983351|22983935|22983351|22985207|36.45|4(-)	584	376.883	255	5.88327
NM_032581|FAM126A|22981032|22983351|22981032|22985207|75.7|5(-)	2319	1560.84	661	3.68237
NM_032581|FAM126A|22980971|22981032|22980971|22985207|90.65|6(-)	61	10.3469	0	0
NM_032581|FAM126A|22980880|22980971|22980880|22985207|81.31|7(-)	91	11.5349	0	0
NM_032581|FAM126A|22974222|22980880|22974222|22985207|38.32|8(-)	6658	5466.96	96.5825	0.153616
NM_001321618|FAM126B|201838441|201845739|201838441|201845992|74.77|2(-)	7298	5413.21	1585.05	2.5461
NM_001171093|FAM131A|184063355|184064061|184064061|184062758|83.18|2(+)	706	594.405	1678	24.5468
NM_001040057|FAM133B|92190107|92190347|92190107|92191595|94.39|2(-)	240	104.521	27	2.24618
NM_001040057|FAM133B|92189918|92190107|92189918|92191595|36.45|3(-)	189	60.971	0	0
NM_001105531|FAM135A|71270097|71270678|71270678|71269624|77.57|2(+)	581	233.029	9	0.335828
NM_001105531|FAM135A|71270678|71270735|71270735|71269624|74.77|3(+)	57	10.0394	0	0
NM_001105531|FAM135A|71270735|71270864|71270864|71269624|97.2|4(+)	129	22.7646	15	5.7295
NM_001105531|FAM135A|71270864|71271314|71271314|71269624|49.53|5(+)	450	310.17	0	0
NM_001329752|FAM136A|70524365|70524397|70524365|70524420|88.79|2(-)	32	15.4167	0	0
NM_001329752|FAM136A|70524296|70524365|70524296|70524420|47.66|3(-)	69	10.6922	6	4.87944
NM_001329752|FAM136A|70523934|70524296|70523934|70524420|37.38|4(-)	362	221.028	1226	48.2313
NM_001329752|FAM136A|70523108|70523934|70523108|70524420|97.2|5(-)	826	544.25	2790	44.5749
NM_001015045|FAM13A|89647627|89647857|89647627|89649683|82.24|2(-)	230	95.466	4	0.364331
NM_001015045|FAM13A|89647508|89647627|89647508|89649683|73.83|3(-)	119	18.5472	1	0.46882
NM_001015045|FAM13A|89647111|89647508|89647111|89649683|38.32|4(-)	397	225.979	11	0.423262
NM_001101800|FAM13B|137274380|137275861|137274380|137275913|42.99|2(-)	1481	1170.75	802	5.95657
NM_001101800|FAM13B|137274282|137274380|137274282|137275913|58.88|3(-)	98	12.6102	6	4.13729
NM_001101800|FAM13B|137273649|137274282|137273649|137275913|56.07|4(-)	633	376.947	73	1.68395
NM_205548|FAM151B|79838286|79838382|79838382|79837651|50.47|2(+)	96	12.237	2	1.42115
NM_001109977|FAM160A1|152584788|152591655|152591655|152583906|73.83|2(+)	6867	6488.29	2230.38	2.98906
NM_022749|FAM160B2|21961891|21962262|21962262|21960442|33.64|2(+)	371	262.205	9	0.298461
NM_152445|FAM161B|74398983|74399217|74398983|74400958|53.27|2(-)	234	99.045	1	0.0877915
NM_014367|FAM162A|122128762|122128791|122128791|122128678|44.86|2(+)	29	15	0	0
NM_014367|FAM162A|122128791|122128846|122128846|122128678|97.2|3(+)	55	10.3312	2	1.6833
NM_014367|FAM162A|122128846|122131181|122131181|122128678|88.79|4(+)	2335	2000.97	257	1.1168
NM_015566|FAM169A|74073566|74077187|74073566|74077284|53.27|2(-)	3621	2502.8	205	0.712218
NM_015566|FAM169A|74073399|74073566|74073399|74077284|34.58|3(-)	167	44.6711	1	0.194652
NM_001163417|FAM172A|92954594|92955040|92954594|92956692|57.01|2(-)	446	211.853	235	9.64534
NM_001163417|FAM172A|92953775|92954594|92953775|92956692|78.5|3(-)	819	562.051	552	8.53981
NM_001163417|FAM172A|92953431|92953775|92953431|92956692|68.22|4(-)	344	144.081	9	0.54315
NM_001163417|FAM172A|92950836|92953431|92950836|92956692|42.06|5(-)	2595	1924.09	99	0.447399
NM_001258388|FAM173B|10227041|10227098|10227041|10227552|42.99|2(-)	57	10.0394	0	0
NM_001258388|FAM173B|10226973|10227041|10226973|10227552|45.79|3(-)	68	10.478	1	0.82986
NM_001258388|FAM173B|10226916|10226973|10226916|10227552|46.73|4(-)	57	10.0394	7	6.06283
NM_001258388|FAM173B|10226445|10226916|10226445|10227552|86.92|5(-)	471	219.221	464	18.4043
NM_001258388|FAM173B|10225619|10226445|10225619|10227552|60.75|6(-)	826	754.146	225.074	2.59511
NM_001258388|FAM173B|10219542|10225619|10219542|10227552|31.78|7(-)	6077	6058.94	2360.19	3.38716
NM_001258388|FAM173B|10210344|10219542|10210344|10227552|45.79|8(-)	9198	8732.51	702.109	0.699119
NM_001258388|FAM173B|10210236|10210344|10210236|10227552|51.4|9(-)	108	15.0015	0	0
NM_001258388|FAM173B|10203718|10210236|10203718|10227552|39.25|10(-)	6518	4798.88	109.992	0.199299
NM_198507|FAM174A|99922445|99922497|99922497|99921888|66.36|2(+)	52	10.3305	0	0
NM_001079519|FAM177A1|35550451|35550566|35550566|35550434|85.98|2(+)	115	17.1219	14	7.10986
